cat,group,date,oil,water,liquid,bhp,status,start_lag,coef,is_base
I3,I,14,,,,,0.0,22.0,0.08,False
P1,P,15,-0.0007991641258638,-0.0008432272888003,-0.0016423914146641,20000000.0,1.0,22.0,0.08,False
P2,P,15,-0.0005219807216062,-0.0017427655241215,-0.0022647462457278,20000000.0,1.0,22.0,0.08,False
I1,I,15,,0.002533,0.002533,36166208.71690221,1.0,22.0,0.08,False
I2,I,15,,0.001267,0.001267,32432679.809899773,1.0,22.0,0.08,False
I3,I,15,,,,,0.0,22.0,0.08,False
P1,P,16,-0.0007366969825345,-0.0008926634160939,-0.0016293603986285,20000000.0,1.0,22.0,0.08,False
P2,P,16,-0.0004816278396034,-0.0017737601584646,-0.002255387998068,20000000.0,1.0,22.0,0.08,False
I1,I,16,,0.002533,0.002533,35771092.21574085,1.0,22.0,0.08,False
I2,I,16,,0.001267,0.001267,32063144.318276763,1.0,22.0,0.08,False
I3,I,16,,,,,0.0,22.0,0.08,False
P1,P,17,-0.0006808638871577,-0.0009407352662311,-0.0016215991533888,20000000.0,1.0,22.0,0.08,False
P2,P,17,-0.0004467582590228,-0.0018002050237149,-0.0022469632827377,20000000.0,1.0,22.0,0.08,False
I1,I,17,,0.002533,0.002533,35417118.5249898,1.0,22.0,0.08,False
I2,I,17,,0.001267,0.001267,31733779.031057917,1.0,22.0,0.08,False
I3,I,17,,,,,0.0,22.0,0.08,False
P1,P,18,-0.0006309128459267,-0.000987501936923,-0.0016184147828498,20000000.0,1.0,22.0,0.08,False
P2,P,18,-0.0004161287999937,-0.0018223197537765,-0.0022384485537702,20000000.0,1.0,22.0,0.08,False
I1,I,18,,0.002533,0.002533,35094358.99821947,1.0,22.0,0.08,False
I2,I,18,,0.001267,0.001267,31434895.55823746,1.0,22.0,0.08,False
I3,I,18,,,,,0.0,22.0,0.08,False
P1,P,19,-0.0005864316174796,-0.0010322438360635,-0.0016186754535431,20000000.0,1.0,22.0,0.08,False
P2,P,19,-0.000388985036685,-0.0018402312890043,-0.0022292163256893,20000000.0,1.0,22.0,0.08,False
I1,I,19,,0.002533,0.002533,34796734.51829879,1.0,22.0,0.08,False
I2,I,19,,0.001267,0.001267,31160477.11413506,1.0,22.0,0.08,False
I3,I,19,,,,,0.0,22.0,0.08,False
P1,P,20,-0.0005469197618161,-0.0010742445631832,-0.0016211643249994,20000000.0,1.0,22.0,0.08,False
P2,P,20,-0.0003648320810575,-0.0018543412683829,-0.0022191733494404,20000000.0,1.0,22.0,0.08,False
I1,I,20,,0.002533,0.002533,34521332.29417766,1.0,22.0,0.08,False
I2,I,20,,0.001267,0.001267,30907530.49536157,1.0,22.0,0.08,False
I3,I,20,,,,,0.0,22.0,0.08,False
P1,P,21,-0.0005120471850392,-0.0011133248257867,-0.0016253720108259,20000000.0,1.0,22.0,0.08,False
P2,P,21,-0.0003432353538701,-0.0018652657909524,-0.0022085011448225,20000000.0,1.0,22.0,0.08,False
I1,I,21,,0.002533,0.002533,34265989.2579618,1.0,22.0,0.08,False
I2,I,21,,0.001267,0.001267,30673813.90618988,1.0,22.0,0.08,False
I3,I,21,,,,,0.0,22.0,0.08,False
P1,P,22,-0.0004813877477575,-0.0011491279555419,-0.0016305157032994,20000000.0,1.0,22.0,0.08,False
P2,P,22,-0.0003238089666081,-0.001873774987033,-0.0021975839536411,20000000.0,1.0,22.0,0.08,False
I1,I,22,,0.002533,0.002533,34029399.18608713,1.0,22.0,0.08,False
I2,I,22,,0.001267,0.001267,30457895.676094625,1.0,22.0,0.08,False
I3,I,22,,,,,0.0,22.0,0.08,False
P1,P,23,-0.0004748976016224,-0.0012470946437476,-0.0017219922453701,20000000.0,1.0,22.0,0.08,False
P2,P,23,-0.0003193948650067,-0.0019891732910476,-0.0023085681560544,20000000.0,1.0,22.0,0.08,False
I1,I,23,,0.002533,0.002533,34275873.533983804,1.0,22.0,0.08,False
I2,I,23,,0.001267,0.001267,30696065.98284007,1.0,22.0,0.08,False
I3,I,23,,0.000304,0.000304,29207988.90726201,1.0,22.0,0.08,False
P1,P,24,-0.0004564084398099,-0.0013018845297279,-0.0017582929695378,20000000.0,1.0,22.0,0.08,False
P2,P,24,-0.0003065764115556,-0.0020309180676741,-0.0023374944792298,20000000.0,1.0,22.0,0.08,False
I1,I,24,,0.002533,0.002533,34171674.14976771,1.0,22.0,0.08,False
I2,I,24,,0.001267,0.001267,30602828.28163961,1.0,22.0,0.08,False
I3,I,24,,0.000304,0.000304,29068154.253421944,1.0,22.0,0.08,False
P1,P,25,-0.0004350584074972,-0.0013377692281722,-0.0017728276356695,20000000.0,1.0,22.0,0.08,False
P2,P,25,-0.0002918780449664,-0.002048222912209,-0.0023401009571754,20000000.0,1.0,22.0,0.08,False
I1,I,25,,0.002533,0.002533,34003554.86003295,1.0,22.0,0.08,False
I2,I,25,,0.001267,0.001267,30450759.818179063,1.0,22.0,0.08,False
I3,I,25,,0.000304,0.000304,28897326.520893592,1.0,22.0,0.08,False
P1,P,26,-0.0004144533286391,-0.0013659090036793,-0.0017803623323185,20000000.0,1.0,22.0,0.08,False
P2,P,26,-0.000277607024464,-0.0020572831197879,-0.0023348901442519,20000000.0,1.0,22.0,0.08,False
I1,I,26,,0.002533,0.002533,33827517.24286456,1.0,22.0,0.08,False
I2,I,26,,0.001267,0.001267,30291183.561962757,1.0,22.0,0.08,False
I3,I,26,,0.000304,0.000304,28723743.55221448,1.0,22.0,0.08,False
P1,P,27,-0.0003954987050716,-0.0013902001257588,-0.0017856988308304,20000000.0,1.0,22.0,0.08,False
P2,P,27,-0.0002643916831942,-0.0020633073424251,-0.0023276990256194,20000000.0,1.0,22.0,0.08,False
I1,I,27,,0.002533,0.002533,33658879.015606515,1.0,22.0,0.08,False
I2,I,27,,0.001267,0.001267,30138430.371879872,1.0,22.0,0.08,False
I3,I,27,,0.000304,0.000304,28559896.449340936,1.0,22.0,0.08,False
P1,P,28,-0.0003782521672839,-0.0014120229641566,-0.0017902751314405,20000000.0,1.0,22.0,0.08,False
P2,P,28,-0.0002522913393665,-0.0020680954739354,-0.002320386813302,20000000.0,1.0,22.0,0.08,False
I1,I,28,,0.002533,0.002533,33501226.207556546,1.0,22.0,0.08,False
I2,I,28,,0.001267,0.001267,29995846.34175666,1.0,22.0,0.08,False
I3,I,28,,0.000304,0.000304,28408152.906978156,1.0,22.0,0.08,False
P1,P,29,-0.0003625244279378,-0.0014319807270907,-0.0017945051550285,20000000.0,1.0,22.0,0.08,False
P2,P,29,-0.0002411896141412,-0.0020723309504505,-0.0023135205645917,20000000.0,1.0,22.0,0.08,False
I1,I,29,,0.002533,0.002533,33354554.22693536,1.0,22.0,0.08,False
I2,I,29,,0.001267,0.001267,29863398.26716039,1.0,22.0,0.08,False
I3,I,29,,0.000304,0.000304,28267911.212323938,1.0,22.0,0.08,False
P1,P,0,-0.0016212793357458,0.0,-0.0016212793357458,20000000.0,1.0,13.0,0.08,False
P2,P,0,-0.0019034995257132,0.0,-0.0019034995257132,20000000.0,1.0,13.0,0.08,False
I1,I,0,,0.002533,0.002533,40189871.29720092,1.0,13.0,0.08,False
I2,I,0,,0.001267,0.001267,36654942.34321034,1.0,13.0,0.08,False
I3,I,0,,,,,0.0,13.0,0.08,False
P1,P,1,-0.001501636314723,0.0,-0.001501636314723,20000000.0,1.0,13.0,0.08,False
P2,P,1,-0.0017470400237067,0.0,-0.0017470400237067,20000000.0,1.0,13.0,0.08,False
I1,I,1,,0.002533,0.002533,40242918.4566048,1.0,13.0,0.08,False
I2,I,1,,0.001267,0.001267,36663866.639836974,1.0,13.0,0.08,False
I3,I,1,,,,,0.0,13.0,0.08,False
P1,P,2,-0.001492829541189,0.0,-0.001492829541189,20000000.0,1.0,13.0,0.08,False
P2,P,2,-0.0017249606375624,0.0,-0.0017249606375624,20000000.0,1.0,13.0,0.08,False
I1,I,2,,0.002533,0.002533,40580299.81507061,1.0,13.0,0.08,False
I2,I,2,,0.001267,0.001267,36899162.93818008,1.0,13.0,0.08,False
I3,I,2,,,,,0.0,13.0,0.08,False
P1,P,3,-0.001512521867102,0.0,-0.001512521867102,20000000.0,1.0,13.0,0.08,False
P2,P,3,-0.0017402735244416,0.0,-0.0017402735244416,20000000.0,1.0,13.0,0.08,False
I1,I,3,,0.002533,0.002533,40828910.958140165,1.0,13.0,0.08,False
I2,I,3,,0.001267,0.001267,37084216.90147405,1.0,13.0,0.08,False
I3,I,3,,,,,0.0,13.0,0.08,False
P1,P,4,-0.0015405344529416,0.0,-0.0015405344529416,20000000.0,1.0,13.0,0.08,False
P2,P,4,-0.0017687754075148,0.0,-0.0017687754075148,20000000.0,1.0,13.0,0.08,False
I1,I,4,,0.002533,0.002533,41008433.46151792,1.0,13.0,0.08,False
I2,I,4,,0.001267,0.001267,37226562.687533855,1.0,13.0,0.08,False
I3,I,4,,,,,0.0,13.0,0.08,False
P1,P,5,-0.0016533132031781,0.0,-0.0016533132031781,20000000.0,1.0,13.0,0.08,False
P2,P,5,-0.001768083750664,-6.397042410441913e-05,-0.0018320541747684,20000000.0,1.0,13.0,0.08,False
I1,I,5,,0.002533,0.002533,41577600.23982868,1.0,13.0,0.08,False
I2,I,5,,0.001267,0.001267,37735735.87040266,1.0,13.0,0.08,False
I3,I,5,,,,,0.0,13.0,0.08,False
P1,P,6,-0.0017244038092041,0.0,-0.0017244038092041,20000000.0,1.0,13.0,0.08,False
P2,P,6,-0.0015531762236197,-0.0004006694971408,-0.0019538457207606,20000000.0,1.0,13.0,0.08,False
I1,I,6,,0.002533,0.002533,41665651.06657715,1.0,13.0,0.08,False
I2,I,6,,0.001267,0.001267,37773621.47240812,1.0,13.0,0.08,False
I3,I,6,,,,,0.0,13.0,0.08,False
P1,P,7,-0.0017304310455429,-1.2936817230304054e-06,-0.0017317247272659,20000000.0,1.0,13.0,0.08,False
P2,P,7,-0.0013308473732824,-0.0008037862967118,-0.0021346336699943,20000000.0,1.0,13.0,0.08,False
I1,I,7,,0.002533,0.002533,41362394.10121459,1.0,13.0,0.08,False
I2,I,7,,0.001267,0.001267,37431027.234295,1.0,13.0,0.08,False
I3,I,7,,,,,0.0,13.0,0.08,False
P1,P,8,-0.0016151103437654,-8.223242448219831e-05,-0.0016973427682476,20000000.0,1.0,13.0,0.08,False
P2,P,8,-0.0011535169502616,-0.0011180412544051,-0.0022715582046667,20000000.0,1.0,13.0,0.08,False
I1,I,8,,0.002533,0.002533,40822330.69447494,1.0,13.0,0.08,False
I2,I,8,,0.001267,0.001267,36877466.37917666,1.0,13.0,0.08,False
I3,I,8,,,,,0.0,13.0,0.08,False
P1,P,9,-0.0014598217768642,-0.0002669317073136,-0.0017267534841778,20000000.0,1.0,13.0,0.08,False
P2,P,9,-0.0010072088577064,-0.0013311047175892,-0.0023383135752956,20000000.0,1.0,13.0,0.08,False
I1,I,9,,0.002533,0.002533,40081402.49140975,1.0,13.0,0.08,False
I2,I,9,,0.001267,0.001267,36153947.04298202,1.0,13.0,0.08,False
I3,I,9,,,,,0.0,13.0,0.08,False
P1,P,10,-0.0013117222820095,-0.0004381144091153,-0.0017498366911249,20000000.0,1.0,13.0,0.08,False
P2,P,10,-0.0008833080023865,-0.0014661838139207,-0.0023494918163073,20000000.0,1.0,13.0,0.08,False
I1,I,10,,0.002533,0.002533,39248949.67978458,1.0,13.0,0.08,False
I2,I,10,,0.001267,0.001267,35355668.99696228,1.0,13.0,0.08,False
I3,I,10,,,,,0.0,13.0,0.08,False
P1,P,11,-0.0011772157452207,-0.0005629723088268,-0.0017401880540475,20000000.0,1.0,13.0,0.08,False
P2,P,11,-0.000779954762752,-0.0015534607343648,-0.0023334154971168,20000000.0,1.0,13.0,0.08,False
I1,I,11,,0.002533,0.002533,38447910.15726566,1.0,13.0,0.08,False
I2,I,11,,0.001267,0.001267,34591962.24002269,1.0,13.0,0.08,False
I3,I,11,,,,,0.0,13.0,0.08,False
P1,P,12,-0.0010562510209768,-0.000655971997548,-0.0017122230185248,20000000.0,1.0,13.0,0.08,False
P2,P,12,-0.0006954211662259,-0.0016159069587665,-0.0023113281249925,20000000.0,1.0,13.0,0.08,False
I1,I,12,,0.002533,0.002533,37741387.50786175,1.0,13.0,0.08,False
I2,I,12,,0.001267,0.001267,33920172.90965641,1.0,13.0,0.08,False
I3,I,12,,,,,0.0,13.0,0.08,False
P1,P,13,-0.0009542894608096,-0.0007297965213632,-0.0016840859821729,20000000.0,1.0,13.0,0.08,False
P2,P,13,-0.0006264157749481,-0.0016653324648093,-0.0022917482397575,20000000.0,1.0,13.0,0.08,False
I1,I,13,,0.002533,0.002533,37135337.7242488,1.0,13.0,0.08,False
I2,I,13,,0.001267,0.001267,33345759.448623564,1.0,13.0,0.08,False
I3,I,13,,,,,0.0,13.0,0.08,False
P1,P,14,-0.0008994083050242,-0.0008292650981959,-0.0017286734032201,20000000.0,1.0,13.0,0.08,False
P2,P,14,-0.0005870087921768,-0.0017948293818865,-0.0023818381740634,20000000.0,1.0,13.0,0.08,False
I1,I,14,,0.002533,0.002533,37122617.89583862,1.0,13.0,0.08,False
I2,I,14,,0.001267,0.001267,33335348.361663397,1.0,13.0,0.08,False
I3,I,14,,0.000304,0.000304,31915867.22020633,1.0,13.0,0.08,False
P1,P,15,-0.0008383071435848,-0.0009068915488153,-0.0017451986924002,20000000.0,1.0,13.0,0.08,False
P2,P,15,-0.0005451261647188,-0.0018733991876573,-0.0024185253523761,20000000.0,1.0,13.0,0.08,False
I1,I,15,,0.002533,0.002533,36817312.34779003,1.0,13.0,0.08,False
I2,I,15,,0.001267,0.001267,33045747.67279185,1.0,13.0,0.08,False
I3,I,15,,0.000304,0.000304,31573266.45689857,1.0,13.0,0.08,False
P1,P,16,-0.0007759982040934,-0.0009707064125752,-0.0017467046166687,20000000.0,1.0,13.0,0.08,False
P2,P,16,-0.0005049795381415,-0.0019250945716944,-0.0024300741098359,20000000.0,1.0,13.0,0.08,False
I1,I,16,,0.002533,0.002533,36462473.42515407,1.0,13.0,0.08,False
I2,I,16,,0.001267,0.001267,32713217.96829163,1.0,13.0,0.08,False
I3,I,16,,0.000304,0.000304,31218689.606892675,1.0,13.0,0.08,False
P1,P,17,-0.0007168777215371,-0.0010275867726405,-0.0017444644941777,20000000.0,1.0,13.0,0.08,False
P2,P,17,-0.0004682867748022,-0.0019618810809556,-0.0024301678557579,20000000.0,1.0,13.0,0.08,False
I1,I,17,,0.002533,0.002533,36108077.73042291,1.0,13.0,0.08,False
I2,I,17,,0.001267,0.001267,32382808.63092444,1.0,13.0,0.08,False
I3,I,17,,0.000304,0.000304,30871841.95715377,1.0,13.0,0.08,False
P1,P,18,-0.000662846665748,-0.0010803844444504,-0.0017432311101984,20000000.0,1.0,13.0,0.08,False
P2,P,18,-0.0004353742767125,-0.0019892318579312,-0.0024246061346438,20000000.0,1.0,13.0,0.08,False
I1,I,18,,0.002533,0.002533,35769312.90157287,1.0,13.0,0.08,False
I2,I,18,,0.001267,0.001267,32068364.599797428,1.0,13.0,0.08,False
I3,I,18,,0.000304,0.000304,30543814.474094104,1.0,13.0,0.08,False
P1,P,19,-0.000614295873839,-0.0011297616272114,-0.0017440575010504,20000000.0,1.0,13.0,0.08,False
P2,P,19,-0.0004060747601721,-0.0020097976996826,-0.0024158724598548,20000000.0,1.0,13.0,0.08,False
I1,I,19,,0.002533,0.002533,35451014.90867216,1.0,13.0,0.08,False
I2,I,19,,0.001267,0.001267,31774127.861347597,1.0,13.0,0.08,False
I3,I,19,,0.000304,0.000304,30237696.92453245,1.0,13.0,0.08,False
P1,P,20,-0.0005711883061203,-0.0011758705915261,-0.0017470588976464,20000000.0,1.0,13.0,0.08,False
P2,P,20,-0.0003800016049331,-0.0020252187680478,-0.002405220372981,20000000.0,1.0,13.0,0.08,False
I1,I,20,,0.002533,0.002533,35154007.280768216,1.0,13.0,0.08,False
I2,I,20,,0.001267,0.001267,31500602.6942228,1.0,13.0,0.08,False
I3,I,20,,0.000304,0.000304,29953445.60258593,1.0,13.0,0.08,False
P1,P,21,-0.0005332693798288,-0.0012184704766634,-0.0017517398564923,20000000.0,1.0,13.0,0.08,False
P2,P,21,-0.0003567006288482,-0.0020367850026388,-0.002393485631487,20000000.0,1.0,13.0,0.08,False
I1,I,21,,0.002533,0.002533,34877799.87343679,1.0,13.0,0.08,False
I2,I,21,,0.001267,0.001267,31247057.098705094,1.0,13.0,0.08,False
I3,I,21,,0.000304,0.000304,29690078.79010321,1.0,13.0,0.08,False
P1,P,22,-0.0005000625960946,-0.0012572475815412,-0.0017573101776358,20000000.0,1.0,13.0,0.08,False
P2,P,22,-0.0003358105408812,-0.0020455104121919,-0.0023813209530731,20000000.0,1.0,13.0,0.08,False
I1,I,22,,0.002533,0.002533,34621998.21798518,1.0,13.0,0.08,False
I2,I,22,,0.001267,0.001267,31012910.80918924,1.0,13.0,0.08,False
I3,I,22,,0.000304,0.000304,29446905.9258971,1.0,13.0,0.08,False
P1,P,23,-0.0004709381796808,-0.0012921858109827,-0.0017631239906636,20000000.0,1.0,13.0,0.08,False
P2,P,23,-0.0003170388687713,-0.0020523221074754,-0.0023693609762467,20000000.0,1.0,13.0,0.08,False
I1,I,23,,0.002533,0.002533,34386076.110850565,1.0,13.0,0.08,False
I2,I,23,,0.001267,0.001267,30797496.713006563,1.0,13.0,0.08,False
I3,I,23,,0.000304,0.000304,29223213.05469448,1.0,13.0,0.08,False
P1,P,24,-0.0004452949455009,-0.0013236417249252,-0.0017689366704261,20000000.0,1.0,13.0,0.08,False
P2,P,24,-0.0003001285116494,-0.0020578630937646,-0.002357991605414,20000000.0,1.0,13.0,0.08,False
I1,I,24,,0.002533,0.002533,34168912.36189804,1.0,13.0,0.08,False
I2,I,24,,0.001267,0.001267,30599653.132801574,1.0,13.0,0.08,False
I3,I,24,,0.000304,0.000304,29017786.69569511,1.0,13.0,0.08,False
P1,P,25,-0.0004226171883491,-0.0013520599286567,-0.0017746771170058,20000000.0,1.0,13.0,0.08,False
P2,P,25,-0.000284862161235,-0.0020624577037673,-0.0023473198650023,20000000.0,1.0,13.0,0.08,False
I1,I,25,,0.002533,0.002533,33969083.61565208,1.0,13.0,0.08,False
I2,I,25,,0.001267,0.001267,30417995.821872465,1.0,13.0,0.08,False
I3,I,25,,0.000304,0.000304,28829172.937410984,1.0,13.0,0.08,False
P1,P,26,-0.0004024570212406,-0.0013777749970791,-0.0017802320183197,20000000.0,1.0,13.0,0.08,False
P2,P,26,-0.0002710498672334,-0.0020663497544463,-0.0023373996216798,20000000.0,1.0,13.0,0.08,False
I1,I,26,,0.002533,0.002533,33785211.02023606,1.0,13.0,0.08,False
I2,I,26,,0.001267,0.001267,30251201.153462756,1.0,13.0,0.08,False
I3,I,26,,0.000304,0.000304,28655986.960592102,1.0,13.0,0.08,False
P1,P,27,-0.000384418683084,-0.001401111799572,-0.0017855304826561,20000000.0,1.0,13.0,0.08,False
P2,P,27,-0.0002584918344877,-0.0020698094337749,-0.0023283012682626,20000000.0,1.0,13.0,0.08,False
I1,I,27,,0.002533,0.002533,33615798.68241384,1.0,13.0,0.08,False
I2,I,27,,0.001267,0.001267,30097827.258203093,1.0,13.0,0.08,False
I3,I,27,,0.000304,0.000304,28496737.32001829,1.0,13.0,0.08,False
P1,P,28,-0.0003681379735326,-0.0014224075818374,-0.0017905455553701,20000000.0,1.0,13.0,0.08,False
P2,P,28,-0.000247002325938,-0.0020730411931931,-0.0023200435191312,20000000.0,1.0,13.0,0.08,False
I1,I,28,,0.002533,0.002533,33459263.421243265,1.0,13.0,0.08,False
I2,I,28,,0.001267,0.001267,29956356.144474864,1.0,13.0,0.08,False
I3,I,28,,0.000304,0.000304,28349855.683068454,1.0,13.0,0.08,False
P1,P,29,-0.0003532995050197,-0.00144194614351,-0.0017952456485298,20000000.0,1.0,13.0,0.08,False
P2,P,29,-0.0002364112838138,-0.0020761984371986,-0.0023126097210124,20000000.0,1.0,13.0,0.08,False
I1,I,29,,0.002533,0.002533,33314084.221628964,1.0,13.0,0.08,False
I2,I,29,,0.001267,0.001267,29825333.752851103,1.0,13.0,0.08,False
I3,I,29,,0.000304,0.000304,28213842.583694,1.0,13.0,0.08,False
P1,P,0,-0.0016212793357458,0.0,-0.0016212793357458,20000000.0,1.0,14.0,0.08,False
P2,P,0,-0.0019034995257132,0.0,-0.0019034995257132,20000000.0,1.0,14.0,0.08,False
I1,I,0,,0.002533,0.002533,40189871.29720092,1.0,14.0,0.08,False
I2,I,0,,0.001267,0.001267,36654942.34321034,1.0,14.0,0.08,False
I3,I,0,,,,,0.0,14.0,0.08,False
P1,P,1,-0.001501636314723,0.0,-0.001501636314723,20000000.0,1.0,14.0,0.08,False
P2,P,1,-0.0017470400237067,0.0,-0.0017470400237067,20000000.0,1.0,14.0,0.08,False
I1,I,1,,0.002533,0.002533,40242918.4566048,1.0,14.0,0.08,False
I2,I,1,,0.001267,0.001267,36663866.639836974,1.0,14.0,0.08,False
I3,I,1,,,,,0.0,14.0,0.08,False
P1,P,2,-0.001492829541189,0.0,-0.001492829541189,20000000.0,1.0,14.0,0.08,False
P2,P,2,-0.0017249606375624,0.0,-0.0017249606375624,20000000.0,1.0,14.0,0.08,False
I1,I,2,,0.002533,0.002533,40580299.81507061,1.0,14.0,0.08,False
I2,I,2,,0.001267,0.001267,36899162.93818008,1.0,14.0,0.08,False
I3,I,2,,,,,0.0,14.0,0.08,False
P1,P,3,-0.001512521867102,0.0,-0.001512521867102,20000000.0,1.0,14.0,0.08,False
P2,P,3,-0.0017402735244416,0.0,-0.0017402735244416,20000000.0,1.0,14.0,0.08,False
I1,I,3,,0.002533,0.002533,40828910.958140165,1.0,14.0,0.08,False
I2,I,3,,0.001267,0.001267,37084216.90147405,1.0,14.0,0.08,False
I3,I,3,,,,,0.0,14.0,0.08,False
P1,P,4,-0.0015405344529416,0.0,-0.0015405344529416,20000000.0,1.0,14.0,0.08,False
P2,P,4,-0.0017687754075148,0.0,-0.0017687754075148,20000000.0,1.0,14.0,0.08,False
I1,I,4,,0.002533,0.002533,41008433.46151792,1.0,14.0,0.08,False
I2,I,4,,0.001267,0.001267,37226562.687533855,1.0,14.0,0.08,False
I3,I,4,,,,,0.0,14.0,0.08,False
P1,P,5,-0.0016533132031781,0.0,-0.0016533132031781,20000000.0,1.0,14.0,0.08,False
P2,P,5,-0.001768083750664,-6.397042410441913e-05,-0.0018320541747684,20000000.0,1.0,14.0,0.08,False
I1,I,5,,0.002533,0.002533,41577600.23982868,1.0,14.0,0.08,False
I2,I,5,,0.001267,0.001267,37735735.87040266,1.0,14.0,0.08,False
I3,I,5,,,,,0.0,14.0,0.08,False
P1,P,6,-0.0017244038092041,0.0,-0.0017244038092041,20000000.0,1.0,14.0,0.08,False
P2,P,6,-0.0015531762236197,-0.0004006694971408,-0.0019538457207606,20000000.0,1.0,14.0,0.08,False
I1,I,6,,0.002533,0.002533,41665651.06657715,1.0,14.0,0.08,False
I2,I,6,,0.001267,0.001267,37773621.47240812,1.0,14.0,0.08,False
I3,I,6,,,,,0.0,14.0,0.08,False
P1,P,7,-0.0017304310455429,-1.2936817230304054e-06,-0.0017317247272659,20000000.0,1.0,14.0,0.08,False
P2,P,7,-0.0013308473732824,-0.0008037862967118,-0.0021346336699943,20000000.0,1.0,14.0,0.08,False
I1,I,7,,0.002533,0.002533,41362394.10121459,1.0,14.0,0.08,False
I2,I,7,,0.001267,0.001267,37431027.234295,1.0,14.0,0.08,False
I3,I,7,,,,,0.0,14.0,0.08,False
P1,P,8,-0.0016151103437654,-8.223242448219831e-05,-0.0016973427682476,20000000.0,1.0,14.0,0.08,False
P2,P,8,-0.0011535169502616,-0.0011180412544051,-0.0022715582046667,20000000.0,1.0,14.0,0.08,False
I1,I,8,,0.002533,0.002533,40822330.69447494,1.0,14.0,0.08,False
I2,I,8,,0.001267,0.001267,36877466.37917666,1.0,14.0,0.08,False
I3,I,8,,,,,0.0,14.0,0.08,False
P1,P,9,-0.0014598217768642,-0.0002669317073136,-0.0017267534841778,20000000.0,1.0,14.0,0.08,False
P2,P,9,-0.0010072088577064,-0.0013311047175892,-0.0023383135752956,20000000.0,1.0,14.0,0.08,False
I1,I,9,,0.002533,0.002533,40081402.49140975,1.0,14.0,0.08,False
I2,I,9,,0.001267,0.001267,36153947.04298202,1.0,14.0,0.08,False
I3,I,9,,,,,0.0,14.0,0.08,False
P1,P,10,-0.0013117222820095,-0.0004381144091153,-0.0017498366911249,20000000.0,1.0,14.0,0.08,False
P2,P,10,-0.0008833080023865,-0.0014661838139207,-0.0023494918163073,20000000.0,1.0,14.0,0.08,False
I1,I,10,,0.002533,0.002533,39248949.67978458,1.0,14.0,0.08,False
I2,I,10,,0.001267,0.001267,35355668.99696228,1.0,14.0,0.08,False
I3,I,10,,,,,0.0,14.0,0.08,False
P1,P,11,-0.0011772157452207,-0.0005629723088268,-0.0017401880540475,20000000.0,1.0,14.0,0.08,False
P2,P,11,-0.000779954762752,-0.0015534607343648,-0.0023334154971168,20000000.0,1.0,14.0,0.08,False
I1,I,11,,0.002533,0.002533,38447910.15726566,1.0,14.0,0.08,False
I2,I,11,,0.001267,0.001267,34591962.24002269,1.0,14.0,0.08,False
I3,I,11,,,,,0.0,14.0,0.08,False
P1,P,12,-0.0010562510209768,-0.000655971997548,-0.0017122230185248,20000000.0,1.0,14.0,0.08,False
P2,P,12,-0.0006954211662259,-0.0016159069587665,-0.0023113281249925,20000000.0,1.0,14.0,0.08,False
I1,I,12,,0.002533,0.002533,37741387.50786175,1.0,14.0,0.08,False
I2,I,12,,0.001267,0.001267,33920172.90965641,1.0,14.0,0.08,False
I3,I,12,,,,,0.0,14.0,0.08,False
P1,P,13,-0.0009542894608096,-0.0007297965213632,-0.0016840859821729,20000000.0,1.0,14.0,0.08,False
P2,P,13,-0.0006264157749481,-0.0016653324648093,-0.0022917482397575,20000000.0,1.0,14.0,0.08,False
I1,I,13,,0.002533,0.002533,37135337.7242488,1.0,14.0,0.08,False
I2,I,13,,0.001267,0.001267,33345759.448623564,1.0,14.0,0.08,False
I3,I,13,,,,,0.0,14.0,0.08,False
P1,P,14,-0.0008703043296107,-0.0007904509879014,-0.0016607553175122,20000000.0,1.0,14.0,0.08,False
P2,P,14,-0.0005695205779396,-0.0017068667402559,-0.0022763873181956,20000000.0,1.0,14.0,0.08,False
I1,I,14,,0.002533,0.002533,36615767.716016464,1.0,14.0,0.08,False
I2,I,14,,0.001267,0.001267,32855237.482113708,1.0,14.0,0.08,False
I3,I,14,,,,,0.0,14.0,0.08,False
P1,P,15,-0.0008269929515796,-0.0008853432872168,-0.0017123362387964,20000000.0,1.0,14.0,0.08,False
P2,P,15,-0.0005388793756008,-0.0018338642182596,-0.0023727435938604,20000000.0,1.0,14.0,0.08,False
I1,I,15,,0.002533,0.002533,36668312.04127815,1.0,14.0,0.08,False
